Time	Channel A
(s)	(mV)

0.00000000	74.94463000
0.00020000	74.94463000
0.00040000	74.94463000
0.00060000	74.94463000
0.00080000	74.94463000
0.00100000	74.94463000
0.00120000	74.94463000
0.00140000	74.94463000
0.00160000	74.94463000
0.00180000	74.94463000
0.00200000	74.94463000
0.00220000	74.94463000
0.00240000	74.94463000
0.00260000	74.94463000
0.00280000	74.94463000
0.00300000	74.94463000
0.00320000	74.94463000
0.00340000	74.94463000
0.00360000	74.94463000
0.00380000	74.94463000
0.00400000	74.94463000
0.00420000	74.94463000
0.00440000	74.94463000
0.00460000	74.94463000
0.00480000	74.94463000
0.00500000	74.94463000
0.00520000	74.94463000
0.00540000	74.94463000
0.00560000	74.94463000
0.00580000	74.94463000
0.00600000	74.94463000
0.00620000	74.94463000
0.00640000	74.94463000
0.00660000	74.94463000
0.00680000	74.94463000
0.00700000	74.94463000
0.00720000	74.94463000
0.00740000	74.94463000
0.00760000	74.94463000
0.00780000	74.94463000
0.00800000	74.94463000
0.00820000	74.94463000
0.00840000	74.94463000
0.00860000	74.94463000
0.00880000	74.94463000
0.00900000	74.94463000
0.00920000	74.94463000
0.00940000	74.94463000
0.00960000	74.94463000
0.00980000	74.94463000
0.01000000	74.94463000
0.01020000	74.94463000
0.01040000	74.94463000
0.01060000	74.94463000
0.01080000	74.94463000
0.01100000	74.94463000
0.01120000	74.94463000
0.01140000	74.94463000
0.01160000	74.94463000
0.01180000	74.94463000
0.01200000	74.94463000
0.01220000	74.94463000
0.01240000	74.94463000
0.01260000	73.06840000
0.01280000	73.06840000
0.01300000	73.06840000
0.01320000	73.06840000
0.01340000	74.94463000
0.01360000	73.06840000
0.01380000	73.06840000
0.01400000	73.06840000
0.01420000	73.06840000
0.01440000	74.94463000
0.01460000	74.94463000
0.01480000	74.94463000
0.01500000	74.94463000
0.01520000	74.94463000
0.01540000	74.94463000
0.01560000	74.94463000
0.01580000	74.94463000
0.01600000	74.94463000
0.01620000	74.94463000
0.01640000	74.94463000
0.01660000	74.94463000
0.01680000	74.94463000
0.01700000	74.94463000
0.01720000	74.94463000
0.01740000	74.94463000
0.01760000	74.94463000
0.01780000	74.94463000
0.01800000	74.94463000
0.01820000	74.94463000
0.01840000	74.94463000
0.01860000	74.94463000
0.01880000	74.94463000
0.01900000	74.94463000
0.01920000	76.82086000
0.01940000	76.82086000
0.01960000	76.82086000
0.01980000	76.82086000
0.02000000	76.82086000
0.02020000	76.82086000
0.02040000	76.82086000
0.02060000	76.82086000
0.02080000	76.82086000
0.02100000	76.82086000
0.02120000	76.82086000
0.02140000	76.82086000
0.02160000	76.82086000
0.02180000	76.82086000
0.02200000	76.82086000
0.02220000	76.82086000
0.02240000	76.82086000
0.02260000	76.82086000
0.02280000	76.82086000
0.02300000	76.82086000
0.02320000	74.94463000
0.02340000	74.94463000
0.02360000	74.94463000
0.02380000	74.94463000
0.02400000	74.94463000
0.02420000	74.94463000
0.02440000	74.94463000
0.02460000	74.94463000
0.02480000	74.94463000
0.02500000	74.94463000
0.02520000	74.94463000
0.02540000	74.94463000
0.02560000	74.94463000
0.02580000	74.94463000
0.02600000	74.94463000
0.02620000	74.94463000
0.02640000	74.94463000
0.02660000	74.94463000
0.02680000	74.94463000
0.02700000	74.94463000
0.02720000	74.94463000
0.02740000	74.94463000
0.02760000	74.94463000
0.02780000	74.94463000
0.02800000	74.94463000
0.02820000	74.94463000
0.02840000	74.94463000
0.02860000	74.94463000
0.02880000	74.94463000
0.02900000	74.94463000
0.02920000	74.94463000
0.02940000	74.94463000
0.02960000	74.94463000
0.02980000	74.94463000
0.03000000	74.94463000
0.03020000	74.94463000
0.03040000	74.94463000
0.03060000	74.94463000
0.03080000	74.94463000
0.03100000	74.94463000
0.03120000	74.94463000
0.03140000	74.94463000
0.03160000	74.94463000
0.03180000	74.94463000
0.03200000	74.94463000
0.03220000	74.94463000
0.03240000	74.94463000
0.03260000	74.94463000
0.03280000	73.06840000
0.03300000	74.94463000
0.03320000	73.06840000
0.03340000	73.06840000
0.03360000	73.06840000
0.03380000	73.06840000
0.03400000	73.06840000
0.03420000	74.94463000
0.03440000	74.94463000
0.03460000	74.94463000
0.03480000	73.06840000
