Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	1.90498900	1.21801200
0.02000000	1.86069800	1.21801200
0.04000000	1.86069800	1.30505700
0.06000000	1.81640600	1.30505700
0.08000000	1.77211500	1.39210100
0.10000000	1.72782400	1.39210100
0.12000000	1.68353200	1.39210100
0.14000000	1.63924100	1.39210100
0.16000000	1.63924100	1.47914600
0.18000000	1.59495000	1.47914600
0.19999999	1.55065800	1.47914600
0.21999999	1.55065800	1.47914600
0.23999999	1.50621300	1.47914600
0.25999999	1.50621300	1.56619100
0.27999999	1.46192200	1.56619100
0.29999999	1.46192200	1.56619100
0.31999999	1.41763000	1.65323600
0.33999999	1.41763000	1.65323600
0.35999999	1.37333900	1.65323600
0.37999999	1.37333900	1.65323600
0.39999999	1.37333900	1.73997300
0.41999999	1.32904800	1.73997300
0.43999999	1.37333900	1.73997300
0.45999999	1.32904800	1.73997300
0.47999999	1.32904800	1.73997300
0.49999999	1.32904800	1.73997300
0.51999999	1.32904800	1.73997300
0.53999999	1.32904800	1.82701800
0.55999999	1.32904800	1.82701800
0.57999999	1.37333900	1.82701800
0.59999998	1.32904800	1.91406300
0.61999998	1.37333900	1.91406300
0.63999998	1.37333900	1.91406300
0.65999998	1.37333900	1.91406300
0.67999998	1.37333900	1.91406300
0.69999998	1.46192200	2.00110700
0.71999998	1.46192200	2.00110700
0.73999998	1.46192200	2.00110700
0.75999998	1.50621300	2.00110700
0.77999998	1.50621300	2.08815200
0.79999998	1.55065800	2.08815200
0.81999998	1.59495000	2.08815200
0.83999998	1.59495000	2.08815200
0.85999998	1.63924100	2.17519700
0.87999998	1.72782400	2.17519700
0.89999998	1.72782400	2.17519700
0.91999998	1.81640600	2.26224200
0.93999998	1.81640600	2.26224200
0.95999998	1.86069800	2.26224200
0.97999998	1.90498900	2.26224200
0.99999997	1.94928000	2.34928600
1.01999997	1.99357200	2.26224200
1.03999997	2.03786300	2.34928600
1.05999997	2.03786300	2.34928600
1.07999997	2.12659900	2.34928600
1.09999997	2.12659900	2.34928600
1.11999997	2.21518200	2.43633100
1.13999997	2.25947300	2.43633100
1.15999997	2.30376500	2.43633100
1.17999997	2.34805600	2.43633100
1.19999997	2.34805600	2.52337600
1.21999997	2.43663900	2.52337600
1.23999997	2.48093000	2.52337600
1.25999997	2.48093000	2.61011300
1.27999997	2.52522100	2.52337600
1.29999997	2.56951300	2.61011300
1.31999997	2.61395800	2.61011300
1.33999997	2.65824900	2.69715800
1.35999997	2.70254100	2.61011300
1.37999997	2.70254100	2.69715800
1.39999996	2.74683200	2.69715800
1.41999996	2.79112300	2.78420300
1.43999996	2.83541500	2.78420300
1.45999996	2.83541500	2.78420300
1.47999996	2.87970600	2.78420300
1.49999996	2.92399700	2.78420300
1.51999996	2.92399700	2.87124800
1.53999996	2.92399700	2.87124800
1.55999996	2.92399700	2.87124800
1.57999996	2.96828900	2.87124800
1.59999996	2.96828900	2.87124800
1.61999996	3.01258000	2.95829200
1.63999996	3.01258000	2.95829200
1.65999996	3.01258000	2.95829200
1.67999996	3.01258000	2.95829200
1.69999996	3.01258000	3.04533700
1.71999996	3.05687100	3.04533700
1.73999996	3.05687100	3.04533700
1.75999996	3.01258000	3.04533700
1.77999996	3.01258000	3.13238200
1.79999995	3.01258000	3.13238200
1.81999995	3.01258000	3.13238200
1.83999995	3.01258000	3.13238200
1.85999995	2.96828900	3.21942700
1.87999995	2.96828900	3.21942700
1.89999995	2.92399700	3.21942700
1.91999995	2.92399700	3.21942700
1.93999995	2.87970600	3.21942700
1.95999995	2.87970600	3.30647100
1.97999995	2.83541500	3.30647100
1.99999995	2.83541500	3.30647100
2.01999995	2.79112300	3.39351600
2.03999995	2.74683200	3.39351600
2.05999995	2.70254100	3.39351600
2.07999995	2.70254100	3.39351600
2.09999995	2.65824900	3.39351600
2.11999995	2.61395800	3.48025300
2.13999995	2.56951300	3.48025300
2.15999995	2.52522100	3.48025300
2.17999994	2.52522100	3.48025300
2.19999994	2.48093000	3.56729800
2.21999994	2.39234700	3.56729800
2.23999994	2.39234700	3.56729800
2.25999994	2.34805600	3.56729800
2.27999994	2.25947300	3.65434300
2.29999994	2.21518200	3.65434300
2.31999994	2.21518200	3.65434300
2.33999994	2.12659900	3.65434300
2.35999994	2.08230800	3.65434300
2.37999994	2.03786300	3.74138800
2.39999994	1.99357200	3.74138800
2.41999994	1.99357200	3.74138800
2.43999994	1.94928000	3.82843300
2.45999994	1.90498900	3.82843300
2.47999994	1.86069800	3.82843300
2.49999994	1.81640600	3.82843300
