Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	1.77211500	4.69857300
0.02000000	1.81640600	4.69857300
0.04000000	1.86069800	4.78561800
0.06000000	1.90498900	4.78561800
0.08000000	1.90498900	4.78561800
0.10000000	1.99357200	4.78561800
0.12000000	2.03786300	4.78561800
0.14000000	2.08230800	4.78561800
0.16000000	2.12659900	4.87266300
0.18000000	2.17089100	4.87266300
0.19999999	2.21518200	4.87266300
0.21999999	2.25947300	4.95970700
0.23999999	2.30376500	4.95970700
0.25999999	2.30376500	4.95970700
0.27999999	2.39234700	4.87266300
0.29999999	2.43663900	4.87266300
0.31999999	2.48093000	4.87266300
0.33999999	2.48093000	4.87266300
0.35999999	2.52522100	4.78561800
0.37999999	2.56951300	4.78561800
0.39999999	2.61395800	4.78561800
0.41999999	2.61395800	4.78561800
0.43999999	2.65824900	4.78561800
0.45999999	2.70254100	4.69857300
0.47999999	2.74683200	4.69857300
0.49999999	2.74683200	4.69857300
0.51999999	2.74683200	4.69857300
0.53999999	2.79112300	4.61152800
0.55999999	2.79112300	4.61152800
0.57999999	2.79112300	4.52448300
0.59999998	2.83541500	4.52448300
0.61999998	2.83541500	4.52448300
0.63999998	2.83541500	4.52448300
0.65999998	2.83541500	4.52448300
0.67999998	2.83541500	4.52448300
0.69999998	2.87970600	4.43743800
0.71999998	2.83541500	4.43743800
0.73999998	2.87970600	4.43743800
0.75999998	2.83541500	4.43743800
0.77999998	2.87970600	4.35039400
0.79999998	2.87970600	4.35039400
0.81999998	2.87970600	4.35039400
0.83999998	2.83541500	4.26365700
0.85999998	2.87970600	4.26365700
0.87999998	2.83541500	4.26365700
0.89999998	2.83541500	4.26365700
0.91999998	2.83541500	4.26365700
0.93999998	2.83541500	4.26365700
0.95999998	2.83541500	4.17661200
0.97999998	2.79112300	4.17661200
0.99999997	2.74683200	4.17661200
1.01999997	2.74683200	4.17661200
1.03999997	2.74683200	4.08956700
1.05999997	2.70254100	4.08956700
1.07999997	2.65824900	4.08956700
1.09999997	2.65824900	4.08956700
1.11999997	2.61395800	4.00252200
1.13999997	2.61395800	4.00252200
1.15999997	2.56951300	4.00252200
1.17999997	2.52522100	4.00252200
1.19999997	2.52522100	4.00252200
1.21999997	2.48093000	3.91547700
1.23999997	2.43663900	3.91547700
1.25999997	2.43663900	3.91547700
1.27999997	2.34805600	3.91547700
1.29999997	2.34805600	3.82843300
1.31999997	2.30376500	3.82843300
1.33999997	2.25947300	3.82843300
1.35999997	2.25947300	3.74138800
1.37999997	2.21518200	3.74138800
1.39999996	2.17089100	3.74138800
1.41999996	2.12659900	3.74138800
1.43999996	2.08230800	3.74138800
1.45999996	2.08230800	3.65434300
1.47999996	2.03786300	3.65434300
1.49999996	1.94928000	3.65434300
1.51999996	1.94928000	3.56729800
1.53999996	1.90498900	3.65434300
1.55999996	1.86069800	3.56729800
1.57999996	1.81640600	3.56729800
1.59999996	1.77211500	3.56729800
1.61999996	1.72782400	3.48025300
1.63999996	1.68353200	3.48025300
1.65999996	1.68353200	3.48025300
1.67999996	1.68353200	3.48025300
1.69999996	1.63924100	3.39351600
1.71999996	1.59495000	3.39351600
1.73999996	1.55065800	3.39351600
1.75999996	1.55065800	3.39351600
1.77999996	1.46192200	3.39351600
1.79999995	1.46192200	3.30647100
1.81999995	1.41763000	3.30647100
1.83999995	1.41763000	3.30647100
1.85999995	1.37333900	3.30647100
1.87999995	1.32904800	3.21942700
1.89999995	1.32904800	3.21942700
1.91999995	1.28475600	3.21942700
1.93999995	1.28475600	3.21942700
1.95999995	1.28475600	3.13238200
1.97999995	1.24046500	3.13238200
1.99999995	1.19617400	3.13238200
2.01999995	1.19617400	3.13238200
2.03999995	1.19617400	3.13238200
2.05999995	1.15188200	3.04533700
2.07999995	1.19617400	3.04533700
2.09999995	1.15188200	3.04533700
2.11999995	1.15188200	3.04533700
2.13999995	1.15188200	2.95829200
2.15999995	1.15188200	2.95829200
2.17999994	1.15188200	2.95829200
2.19999994	1.15188200	2.87124800
2.21999994	1.10759100	2.87124800
2.23999994	1.10759100	2.87124800
2.25999994	1.10759100	2.87124800
2.27999994	1.10759100	2.87124800
2.29999994	1.10759100	2.87124800
2.31999994	1.15188200	2.78420300
2.33999994	1.10759100	2.78420300
2.35999994	1.15188200	2.78420300
2.37999994	1.15188200	2.69715800
2.39999994	1.15188200	2.69715800
2.41999994	1.19617400	2.69715800
2.43999994	1.19617400	2.69715800
2.45999994	1.24046500	2.61011300
2.47999994	1.19617400	2.61011300
2.49999994	1.24046500	2.61011300
