Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	2.74683200	0.43491630
0.02000000	2.74683200	0.52196110
0.04000000	2.70254100	0.52196110
0.06000000	2.65824900	0.52196110
0.08000000	2.70254100	0.52196110
0.10000000	2.65824900	0.60900590
0.12000000	2.61395800	0.52196110
0.14000000	2.61395800	0.60900590
0.16000000	2.61395800	0.60900590
0.18000000	2.56951300	0.60900590
0.19999999	2.56951300	0.69605070
0.21999999	2.52522100	0.69605070
0.23999999	2.48093000	0.69605070
0.25999999	2.43663900	0.69605070
0.27999999	2.43663900	0.78309550
0.29999999	2.39234700	0.78309550
0.31999999	2.34805600	0.78309550
0.33999999	2.34805600	0.78309550
0.35999999	2.30376500	0.86983270
0.37999999	2.30376500	0.86983270
0.39999999	2.25947300	0.86983270
0.41999999	2.25947300	0.86983270
0.43999999	2.21518200	0.95687750
0.45999999	2.17089100	0.95687750
0.47999999	2.17089100	0.95687750
0.49999999	2.12659900	0.95687750
0.51999999	2.08230800	1.04392200
0.53999999	2.08230800	1.04392200
0.55999999	2.03786300	1.04392200
0.57999999	1.99357200	1.04392200
0.59999998	1.94928000	1.04392200
0.61999998	1.90498900	1.13096700
0.63999998	1.90498900	1.13096700
0.65999998	1.90498900	1.13096700
0.67999998	1.86069800	1.13096700
0.69999998	1.81640600	1.21801200
0.71999998	1.81640600	1.21801200
0.73999998	1.77211500	1.21801200
0.75999998	1.72782400	1.21801200
0.77999998	1.72782400	1.21801200
0.79999998	1.68353200	1.30505700
0.81999998	1.68353200	1.30505700
0.83999998	1.68353200	1.39210100
0.85999998	1.63924100	1.30505700
0.87999998	1.59495000	1.39210100
0.89999998	1.59495000	1.39210100
0.91999998	1.55065800	1.47914600
0.93999998	1.55065800	1.39210100
0.95999998	1.55065800	1.47914600
0.97999998	1.55065800	1.47914600
0.99999997	1.50621300	1.47914600
1.01999997	1.50621300	1.56619100
1.03999997	1.50621300	1.56619100
1.05999997	1.46192200	1.56619100
1.07999997	1.46192200	1.56619100
1.09999997	1.50621300	1.56619100
1.11999997	1.46192200	1.56619100
1.13999997	1.46192200	1.65323600
1.15999997	1.50621300	1.65323600
1.17999997	1.46192200	1.65323600
1.19999997	1.46192200	1.65323600
1.21999997	1.50621300	1.73997300
1.23999997	1.46192200	1.73997300
1.25999997	1.50621300	1.73997300
1.27999997	1.46192200	1.73997300
1.29999997	1.50621300	1.82701800
1.31999997	1.55065800	1.82701800
1.33999997	1.50621300	1.82701800
1.35999997	1.55065800	1.82701800
1.37999997	1.59495000	1.91406300
1.39999996	1.59495000	1.91406300
1.41999996	1.63924100	1.91406300
1.43999996	1.59495000	1.91406300
1.45999996	1.63924100	2.00110700
1.47999996	1.63924100	2.00110700
1.49999996	1.68353200	2.00110700
1.51999996	1.72782400	2.00110700
1.53999996	1.77211500	2.00110700
1.55999996	1.77211500	2.08815200
1.57999996	1.81640600	2.08815200
1.59999996	1.86069800	2.08815200
1.61999996	1.90498900	2.17519700
1.63999996	1.90498900	2.17519700
1.65999996	1.94928000	2.17519700
1.67999996	1.99357200	2.17519700
1.69999996	1.99357200	2.26224200
1.71999996	2.03786300	2.26224200
1.73999996	2.12659900	2.26224200
1.75999996	2.12659900	2.26224200
1.77999996	2.17089100	2.26224200
1.79999995	2.21518200	2.26224200
1.81999995	2.21518200	2.34928600
1.83999995	2.25947300	2.34928600
1.85999995	2.30376500	2.43633100
1.87999995	2.34805600	2.34928600
1.89999995	2.34805600	2.43633100
1.91999995	2.43663900	2.43633100
1.93999995	2.43663900	2.43633100
1.95999995	2.48093000	2.52337600
1.97999995	2.52522100	2.52337600
1.99999995	2.52522100	2.52337600
2.01999995	2.56951300	2.52337600
2.03999995	2.56951300	2.52337600
2.05999995	2.61395800	2.61011300
2.07999995	2.65824900	2.61011300
2.09999995	2.65824900	2.61011300
2.11999995	2.70254100	2.61011300
2.13999995	2.70254100	2.69715800
2.15999995	2.70254100	2.69715800
2.17999994	2.79112300	2.69715800
2.19999994	2.79112300	2.69715800
2.21999994	2.79112300	2.78420300
2.23999994	2.83541500	2.78420300
2.25999994	2.83541500	2.78420300
2.27999994	2.83541500	2.78420300
2.29999994	2.83541500	2.87124800
2.31999994	2.83541500	2.87124800
2.33999994	2.83541500	2.87124800
2.35999994	2.87970600	2.87124800
2.37999994	2.83541500	2.95829200
2.39999994	2.87970600	2.95829200
2.41999994	2.83541500	2.95829200
2.43999994	2.83541500	2.95829200
2.45999994	2.87970600	3.04533700
2.47999994	2.83541500	3.04533700
2.49999994	2.87970600	3.04533700
