Data from Absorbance__0__15-18-27-209.txt Node

Date: Mon Apr 07 15:18:27 CEST 2025
User: mikke
Spectrometer: FLMS05814
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.012	-0
188.47	-0
188.927	-0
189.385	-0
189.842	-0
190.3	0.64
190.757	0.4
191.215	0.34
191.672	-0
192.129	-0.05
192.586	0.03
193.044	-0
193.501	-0.57
193.958	-0
194.415	0.23
194.872	0.13
195.329	-0
195.787	-0.61
196.244	-0.18
196.7	-0
197.157	0.11
197.614	0.17
198.071	-1.23
198.528	0.87
198.985	0.66
199.441	-0
199.898	1.59
200.355	1.18
200.812	0.83
201.268	1.29
201.725	1.75
202.181	1.54
202.638	1.12
203.094	-0
203.551	0.84
204.007	0.94
204.463	1.02
204.92	0.71
205.376	1.08
205.832	0.65
206.288	0.71
206.744	0.87
207.201	1.76
207.657	0.58
208.113	1.34
208.569	1.44
209.025	1.86
209.481	1.17
209.937	1.63
210.392	0.79
210.848	0.77
211.304	1.05
211.76	0.88
212.215	0.72
212.671	1.23
213.127	1.36
213.582	0.8
214.038	0.88
214.494	0.95
214.949	1.27
215.404	0.95
215.86	1.3
216.315	0.96
216.771	1.68
217.226	-0
217.681	0.94
218.136	1.47
218.592	1.32
219.047	1.31
219.502	1.31
219.957	1.73
220.412	1.2
220.867	1.41
221.322	1.99
221.777	1.61
222.232	1.29
222.687	-0
223.142	1.97
223.596	1.52
224.051	1.49
224.506	1.59
224.96	2.57
225.415	1.66
225.87	1.97
226.324	2.14
226.779	1.57
227.233	1.53
227.688	2.06
228.142	2.3
228.597	2.15
229.051	2.96
229.505	1.81
229.959	1.94
230.414	1.68
230.868	1.5
231.322	3
231.776	1.54
232.23	1.92
232.684	1.95
233.138	1.93
233.592	1.75
234.046	1.88
234.5	1.98
234.954	1.7
235.408	2.11
235.861	1.73
236.315	1.75
236.769	2.02
237.222	-0
237.676	1.66
238.13	1.67
238.583	1.97
239.037	2.15
239.49	1.63
239.944	1.91
240.397	1.83
240.85	-0
241.304	1.49
241.757	1.97
242.21	2.18
242.663	1.92
243.117	1.62
243.57	1.88
244.023	1.67
244.476	2.05
244.929	2.23
245.382	1.94
245.835	1.64
246.288	1.91
246.741	1.89
247.193	1.72
247.646	1.78
248.099	2.1
248.552	2.29
249.004	2.1
249.457	1.72
249.909	1.84
250.362	1.69
250.814	1.61
251.267	1.7
251.719	2.13
252.172	-0
252.624	1.88
253.076	1.93
253.529	1.52
253.981	1.56
254.433	1.96
254.885	2.26
255.337	2.76
255.79	2.34
256.242	1.81
256.694	1.69
257.146	1.73
257.598	-0
258.049	2.87
258.501	2.06
258.953	1.7
259.405	1.58
259.857	1.75
260.308	1.87
260.76	2.32
261.212	1.93
261.663	1.98
262.115	1.87
262.566	1.71
263.018	1.94
263.469	2
263.92	2.08
264.372	2.11
264.823	2.33
265.274	3.36
265.726	1.72
266.177	2.05
266.628	1.68
267.079	2.15
267.53	-0
267.981	2.49
268.432	2.03
268.883	2.01
269.334	1.74
269.785	2.38
270.236	1.69
270.687	-0
271.137	1.71
271.588	1.87
272.039	1.88
272.489	1.77
272.94	1.68
273.391	1.78
273.841	1.83
274.292	1.83
274.742	2.09
275.192	1.78
275.643	1.74
276.093	1.66
276.543	1.85
276.994	1.7
277.444	1.79
277.894	2.34
278.344	1.89
278.794	1.77
279.244	1.63
279.694	2.89
280.144	1.71
280.594	2.17
281.044	1.64
281.494	1.69
281.944	1.95
282.394	1.78
282.843	1.64
283.293	2.16
283.743	2.04
284.192	-0
284.642	2.11
285.091	2.01
285.541	1.58
285.99	1.75
286.44	1.9
286.889	1.82
287.338	1.88
287.788	1.91
288.237	1.72
288.686	2.01
289.135	1.96
289.584	2.28
290.034	1.99
290.483	1.77
290.932	2.09
291.381	1.59
291.83	1.83
292.278	1.76
292.727	2.08
293.176	1.83
293.625	1.61
294.074	1.91
294.522	1.52
