Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	1.99357200	3.39351600
0.02000000	1.99357200	3.39351600
0.04000000	1.94928000	3.39351600
0.06000000	1.90498900	3.39351600
0.08000000	1.90498900	3.48025300
0.10000000	1.90498900	3.48025300
0.12000000	1.90498900	3.48025300
0.14000000	1.86069800	3.56729800
0.16000000	1.81640600	3.56729800
0.18000000	1.86069800	3.56729800
0.19999999	1.81640600	3.56729800
0.21999999	1.77211500	3.56729800
0.23999999	1.77211500	3.65434300
0.25999999	1.77211500	3.65434300
0.27999999	1.77211500	3.65434300
0.29999999	1.77211500	3.65434300
0.31999999	1.77211500	3.74138800
0.33999999	1.72782400	3.74138800
0.35999999	1.72782400	3.74138800
0.37999999	1.72782400	3.74138800
0.39999999	1.72782400	3.82843300
0.41999999	1.72782400	3.82843300
0.43999999	1.68353200	3.82843300
0.45999999	1.72782400	3.82843300
0.47999999	1.68353200	3.91547700
0.49999999	1.72782400	3.91547700
0.51999999	1.72782400	3.91547700
0.53999999	1.72782400	3.91547700
0.55999999	1.72782400	4.00252200
0.57999999	1.72782400	4.00252200
0.59999998	1.72782400	4.00252200
0.61999998	1.68353200	4.00252200
0.63999998	1.72782400	4.08956700
0.65999998	1.72782400	4.08956700
0.67999998	1.77211500	4.00252200
0.69999998	1.72782400	4.08956700
0.71999998	1.77211500	4.08956700
0.73999998	1.72782400	4.17661200
0.75999998	1.81640600	4.17661200
0.77999998	1.81640600	4.17661200
0.79999998	1.81640600	4.17661200
0.81999998	1.86069800	4.17661200
0.83999998	1.86069800	4.26365700
0.85999998	1.86069800	4.26365700
0.87999998	1.90498900	4.26365700
0.89999998	1.90498900	4.26365700
0.91999998	1.90498900	4.35039400
0.93999998	1.94928000	4.35039400
0.95999998	1.99357200	4.35039400
0.97999998	1.99357200	4.35039400
0.99999997	2.03786300	4.35039400
1.01999997	2.08230800	4.43743800
1.03999997	2.08230800	4.43743800
1.05999997	2.12659900	4.43743800
1.07999997	2.12659900	4.43743800
1.09999997	2.12659900	4.52448300
1.11999997	2.17089100	4.52448300
1.13999997	2.17089100	4.52448300
1.15999997	2.21518200	4.52448300
1.17999997	2.25947300	4.61152800
1.19999997	2.30376500	4.61152800
1.21999997	2.30376500	4.61152800
1.23999997	2.30376500	4.61152800
1.25999997	2.34805600	4.69857300
1.27999997	2.34805600	4.69857300
1.29999997	2.39234700	4.69857300
1.31999997	2.34805600	4.69857300
1.33999997	2.39234700	4.69857300
1.35999997	2.39234700	4.78561800
1.37999997	2.43663900	4.78561800
1.39999996	2.43663900	4.78561800
1.41999996	2.48093000	4.78561800
1.43999996	2.43663900	4.87266300
1.45999996	2.48093000	4.87266300
1.47999996	2.48093000	4.87266300
1.49999996	2.48093000	4.95970700
1.51999996	2.52522100	4.95970700
1.53999996	2.52522100	4.95970700
1.55999996	2.52522100	4.95970700
1.57999996	2.56951300	4.87266300
1.59999996	2.56951300	4.87266300
1.61999996	2.56951300	4.87266300
1.63999996	2.52522100	4.78561800
1.65999996	2.56951300	4.78561800
1.67999996	2.56951300	4.78561800
1.69999996	2.56951300	4.78561800
1.71999996	2.56951300	4.78561800
1.73999996	2.61395800	4.69857300
1.75999996	2.61395800	4.69857300
1.77999996	2.61395800	4.69857300
1.79999995	2.61395800	4.69857300
1.81999995	2.65824900	4.61152800
1.83999995	2.61395800	4.61152800
1.85999995	2.61395800	4.52448300
1.87999995	2.65824900	4.61152800
1.89999995	2.65824900	4.61152800
1.91999995	2.65824900	4.52448300
1.93999995	2.70254100	4.52448300
1.95999995	2.65824900	4.52448300
1.97999995	2.65824900	4.52448300
1.99999995	2.65824900	4.43743800
2.01999995	2.65824900	4.43743800
2.03999995	2.70254100	4.35039400
2.05999995	2.70254100	4.35039400
2.07999995	2.70254100	4.35039400
2.09999995	2.70254100	4.35039400
2.11999995	2.70254100	4.35039400
2.13999995	2.70254100	4.35039400
2.15999995	2.70254100	4.26365700
2.17999994	2.70254100	4.26365700
2.19999994	2.70254100	4.26365700
2.21999994	2.74683200	4.26365700
2.23999994	2.70254100	4.17661200
2.25999994	2.74683200	4.17661200
2.27999994	2.74683200	4.17661200
2.29999994	2.70254100	4.17661200
2.31999994	2.74683200	4.08956700
2.33999994	2.70254100	4.08956700
2.35999994	2.70254100	4.08956700
2.37999994	2.74683200	4.00252200
2.39999994	2.74683200	4.08956700
2.41999994	2.70254100	4.00252200
2.43999994	2.70254100	4.00252200
2.45999994	2.74683200	4.00252200
2.47999994	2.74683200	3.91547700
2.49999994	2.70254100	4.00252200
