Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	1.86069800	-1.39210100
0.02000000	1.86069800	-1.39210100
0.04000000	1.86069800	-1.30505700
0.06000000	1.81640600	-1.30505700
0.08000000	1.86069800	-1.30505700
0.10000000	1.86069800	-1.30505700
0.12000000	1.86069800	-1.30505700
0.14000000	1.86069800	-1.30505700
0.16000000	1.86069800	-1.30505700
0.18000000	1.81640600	-1.21801200
0.19999999	1.81640600	-1.21801200
0.21999999	1.86069800	-1.21801200
0.23999999	1.86069800	-1.21801200
0.25999999	1.86069800	-1.13096700
0.27999999	1.86069800	-1.21801200
0.29999999	1.86069800	-1.13096700
0.31999999	1.86069800	-1.13096700
0.33999999	1.86069800	-1.13096700
0.35999999	1.86069800	-1.04392200
0.37999999	1.86069800	-1.04392200
0.39999999	1.86069800	-1.04392200
0.41999999	1.86069800	-1.04392200
0.43999999	1.81640600	-1.04392200
0.45999999	1.81640600	-0.95687750
0.47999999	1.81640600	-0.95687750
0.49999999	1.81640600	-0.95687750
0.51999999	1.86069800	-0.95687750
0.53999999	1.81640600	-0.95687750
0.55999999	1.86069800	-0.86983270
0.57999999	1.81640600	-0.86983270
0.59999998	1.86069800	-0.86983270
0.61999998	1.81640600	-0.86983270
0.63999998	1.86069800	-0.86983270
0.65999998	1.86069800	-0.78309550
0.67999998	1.86069800	-0.78309550
0.69999998	1.86069800	-0.78309550
0.71999998	1.86069800	-0.78309550
0.73999998	1.81640600	-0.78309550
0.75999998	1.86069800	-0.69605070
0.77999998	1.81640600	-0.78309550
0.79999998	1.86069800	-0.69605070
0.81999998	1.81640600	-0.69605070
0.83999998	1.86069800	-0.69605070
0.85999998	1.81640600	-0.69605070
0.87999998	1.86069800	-0.60900590
0.89999998	1.81640600	-0.60900590
0.91999998	1.81640600	-0.60900590
0.93999998	1.81640600	-0.60900590
0.95999998	1.81640600	-0.52196110
0.97999998	1.81640600	-0.52196110
0.99999997	1.81640600	-0.52196110
1.01999997	1.81640600	-0.52196110
1.03999997	1.81640600	-0.43491630
1.05999997	1.81640600	-0.52196110
1.07999997	1.81640600	-0.43491630
1.09999997	1.81640600	-0.43491630
1.11999997	1.81640600	-0.43491630
1.13999997	1.81640600	-0.43491630
1.15999997	1.81640600	-0.43491630
1.17999997	1.81640600	-0.34787150
1.19999997	1.81640600	-0.34787150
1.21999997	1.81640600	-0.34787150
1.23999997	1.81640600	-0.34787150
1.25999997	1.77211500	-0.26082680
1.27999997	1.81640600	-0.26082680
1.29999997	1.81640600	-0.26082680
1.31999997	1.81640600	-0.26082680
1.33999997	1.81640600	-0.17378200
1.35999997	1.81640600	-0.17378200
1.37999997	1.81640600	-0.17378200
1.39999996	1.81640600	-0.17378200
1.41999996	1.81640600	-0.08673721
1.43999996	1.81640600	-0.08673721
1.45999996	1.81640600	-0.08673721
1.47999996	1.81640600	-0.08673721
1.49999996	1.81640600	-0.08673721
1.51999996	1.81640600	-0.08673721
1.53999996	1.81640600	0.00000000
1.55999996	1.81640600	0.00000000
1.57999996	1.81640600	0.00000000
1.59999996	1.81640600	0.00000000
1.61999996	1.81640600	0.08673721
1.63999996	1.81640600	0.08673721
1.65999996	1.81640600	0.08673721
1.67999996	1.81640600	0.08673721
1.69999996	1.86069800	0.17378200
1.71999996	1.86069800	0.17378200
1.73999996	1.86069800	0.17378200
1.75999996	1.90498900	0.17378200
1.77999996	1.90498900	0.26082680
1.79999995	1.90498900	0.26082680
1.81999995	1.94928000	0.26082680
1.83999995	1.94928000	0.26082680
1.85999995	1.94928000	0.34787150
1.87999995	1.94928000	0.34787150
1.89999995	1.99357200	0.34787150
1.91999995	2.03786300	0.34787150
1.93999995	2.08230800	0.43491630
1.95999995	2.03786300	0.34787150
1.97999995	2.08230800	0.43491630
1.99999995	2.08230800	0.43491630
2.01999995	2.12659900	0.43491630
2.03999995	2.12659900	0.52196110
2.05999995	2.12659900	0.52196110
2.07999995	2.17089100	0.52196110
2.09999995	2.21518200	0.60900590
2.11999995	2.25947300	0.60900590
2.13999995	2.25947300	0.60900590
2.15999995	2.25947300	0.60900590
2.17999994	2.30376500	0.60900590
2.19999994	2.34805600	0.60900590
2.21999994	2.39234700	0.69605070
2.23999994	2.39234700	0.69605070
2.25999994	2.43663900	0.69605070
2.27999994	2.48093000	0.78309550
2.29999994	2.48093000	0.78309550
2.31999994	2.48093000	0.78309550
2.33999994	2.52522100	0.78309550
2.35999994	2.52522100	0.78309550
2.37999994	2.56951300	0.86983270
2.39999994	2.61395800	0.86983270
2.41999994	2.61395800	0.86983270
