Frequency	Channel A	Channel B
(ms)	(V)	(mV)

-1.01000001	-1.68337800	-1.20693900
-1.00000001	-1.68337800	-1.20693900
-0.99000001	-1.68337800	-1.20693900
-0.98000001	-1.68337800	-1.20693900
-0.97000001	-1.68337800	-1.20693900
-0.96000001	-1.68337800	-1.20693900
-0.95000001	-1.59479600	-1.03408000
-0.94000001	-1.59479600	-0.86183560
-0.93000001	-1.59479600	-1.37918300
-0.92000001	-1.50621300	-1.03408000
-0.91000001	-1.50621300	-1.20693900
-0.90000001	-1.50621300	-1.20693900
-0.89000001	-1.50621300	-1.37918300
-0.88000001	-1.50621300	-1.20693900
-0.87000001	-1.50621300	-1.37918300
-0.86000001	-1.50621300	-1.55142700
-0.85000001	-1.50621300	-1.37918300
-0.84000001	-1.41763000	-1.37918300
-0.83000001	-1.41763000	-1.55142700
-0.82000001	-1.41763000	-1.20693900
-0.81000001	-1.41763000	-1.20693900
-0.80000001	-1.32904800	-1.20693900
-0.79000001	-1.32904800	-1.37918300
-0.78000001	-1.32904800	-1.37918300
-0.77000001	-1.32904800	-1.55142700
-0.76000001	-1.32904800	-1.37918300
-0.75000001	-1.24046500	-1.20693900
-0.74000001	-1.24046500	-1.37918300
-0.73000001	-1.24046500	-1.55142700
-0.72000001	-1.24046500	-1.20693900
-0.71000001	-1.24046500	-1.37918300
-0.70000002	-1.15188200	-1.55142700
-0.69000002	-1.15188200	-1.55142700
-0.68000002	-1.15188200	-1.20693900
-0.67000002	-1.15188200	-1.20693900
-0.66000002	-1.15188200	-1.03408000
-0.65000002	-1.15188200	-1.55142700
-0.64000002	-1.06330000	-1.37918300
-0.63000002	-1.15188200	-1.37918300
-0.62000002	-1.06330000	-1.55142700
-0.61000002	-1.06330000	-1.37918300
-0.60000002	-1.06330000	-1.37918300
-0.59000002	-0.97440950	-1.20693900
-0.58000002	-0.97440950	-1.37918300
-0.57000002	-0.97440950	-1.20693900
-0.56000002	-0.97440950	-1.20693900
-0.55000002	-0.97440950	-1.55142700
-0.54000002	-0.88582680	-1.37918300
-0.53000002	-0.88582680	-1.20693900
-0.52000002	-0.88582680	-1.55142700
-0.51000002	-0.88582680	-1.55142700
-0.50000002	-0.88582680	-1.20693900
-0.49000002	-0.88582680	-1.55142700
-0.48000002	-0.88582680	-1.20693900
-0.47000002	-0.88582680	-1.37918300
-0.46000002	-0.79724410	-1.20693900
-0.45000002	-0.79724410	-1.03408000
-0.44000002	-0.79724410	-1.20693900
-0.43000002	-0.70866140	-1.20693900
-0.42000002	-0.70866140	-0.86183560
-0.41000002	-0.70866140	-1.37918300
-0.40000002	-0.70866140	-0.86183560
-0.39000002	-0.70866140	-1.20693900
-0.38000002	-0.62007870	-0.86183560
-0.37000002	-0.62007870	-1.03408000
-0.36000002	-0.62007870	-1.20693900
-0.35000002	-0.62007870	-0.86183560
-0.34000002	-0.62007870	-0.86183560
-0.33000002	-0.62007870	-1.03408000
-0.32000002	-0.62007870	-0.86183560
-0.31000002	-0.53149600	-1.20693900
-0.30000003	-0.53149600	-0.86183560
-0.29000003	-0.53149600	-0.86183560
-0.28000003	-0.53149600	-0.86183560
-0.27000003	-0.53149600	-0.86183560
-0.26000003	-0.53149600	-0.86183560
-0.25000003	-0.44291340	-0.86183560
-0.24000003	-0.44291340	-0.86183560
-0.23000003	-0.44291340	-0.86183560
-0.22000003	-0.35433070	-0.86183560
-0.21000003	-0.44291340	-0.86183560
-0.20000003	-0.35433070	-0.86183560
-0.19000003	-0.35433070	-0.68959150
-0.18000003	-0.35433070	-0.68959150
-0.17000003	-0.35433070	-0.68959150
-0.16000003	-0.26574800	-0.68959150
-0.15000003	-0.26574800	-0.86183560
-0.14000003	-0.26574800	-0.68959150
-0.13000003	-0.26574800	-0.86183560
-0.12000003	-0.26574800	-0.68959150
-0.11000003	-0.26574800	-0.68959150
-0.10000003	-0.17716540	-0.68959150
-0.09000003	-0.17716540	-0.68959150
-0.08000003	-0.17716540	-0.86183560
-0.07000003	-0.17716540	-0.68959150
-0.06000003	-0.17716540	-0.51673230
-0.05000003	-0.08858268	-0.86183560
-0.04000003	-0.08858268	-0.86183560
-0.03000003	-0.08858268	-0.68959150
-0.02000003	-0.08858268	-0.86183560
-0.01000003	-0.08858268	-1.03408000
-0.00000003	0.00000000	-0.68959150
0.00999997	0.00000000	-0.86183560
0.01999997	0.08858268	-0.86183560
0.02999997	0.08858268	-1.03408000
0.03999997	0.08858268	-0.86183560
0.04999997	0.08858268	-1.03408000
0.05999997	0.08858268	-0.86183560
0.06999997	0.08858268	-1.20693900
0.07999997	0.17716540	-1.37918300
0.08999996	0.17716540	-1.55142700
0.09999996	0.17716540	-1.72428600
0.10999996	0.17716540	-1.72428600
0.11999996	0.26574800	-1.72428600
0.12999996	0.26574800	-2.24163400
0.13999996	0.26574800	-2.41387800
0.14999996	0.26574800	-2.24163400
0.15999996	0.26574800	-2.58612200
0.16999996	0.35433070	-2.93122500
0.17999996	0.35433070	-2.93122500
0.18999996	0.35433070	-3.27632900
0.19999996	0.35433070	-3.44857300
0.20999996	0.44291340	-3.44857300
0.21999996	0.44291340	-4.13816400
0.22999996	0.44291340	-4.13816400
0.23999996	0.44291340	-4.13816400
0.24999996	0.53149600	-4.13816400
0.25999996	0.53149600	-4.82775500
0.26999996	0.53149600	-5.00061500
0.27999996	0.53149600	-5.00061500
0.28999996	0.53149600	-5.51796200
0.29999996	0.53149600	-5.51796200
0.30999996	0.62007870	-5.86245000
0.31999996	0.62007870	-6.03531000
0.32999996	0.62007870	-6.20755400
0.33999996	0.62007870	-6.55265700
0.34999996	0.70866140	-6.72490100
0.35999996	0.70866140	-6.72490100
0.36999996	0.70866140	-6.89714500
0.37999996	0.70866140	-7.58735200
0.38999996	0.79724410	-7.75959600
0.39999996	0.79724410	-7.75959600
0.40999996	0.79724410	-7.93184000
0.41999996	0.79724410	-8.10469900
0.42999996	0.79724410	-7.93184000
0.43999996	0.88582680	-8.44918800
0.44999996	0.88582680	-8.44918800
0.45999996	0.88582680	-8.44918800
0.46999996	0.88582680	-8.62204700
0.47999996	0.88582680	-8.62204700
0.48999995	0.97440950	-8.44918800
0.49999995	0.97440950	-8.62204700
0.50999995	0.97440950	-8.62204700
0.51999995	0.97440950	-8.44918800
0.52999995	1.06330000	-8.62204700
0.53999995	1.06330000	-8.44918800
0.54999995	1.06330000	-8.44918800
0.55999995	1.06330000	-8.10469900
0.56999995	1.06330000	-8.10469900
0.57999995	1.15188200	-7.75959600
0.58999995	1.15188200	-7.58735200
0.59999995	1.15188200	-7.58735200
0.60999995	1.15188200	-7.41449300
0.61999995	1.15188200	-7.07000400
0.62999995	1.24046500	-6.72490100
0.63999995	1.24046500	-6.72490100
0.64999995	1.24046500	-6.20755400
0.65999995	1.24046500	-5.86245000
0.66999995	1.32904800	-5.34510300
0.67999995	1.32904800	-5.51796200
0.68999995	1.32904800	-5.00061500
0.69999995	1.41763000	-4.65551200
0.70999995	1.41763000	-4.31102400
0.71999995	1.41763000	-3.79367600
0.72999995	1.41763000	-3.44857300
0.73999995	1.41763000	-3.27632900
0.74999995	1.41763000	-2.75898100
0.75999995	1.50621300	-2.58612200
0.76999995	1.50621300	-1.89653000
0.77999995	1.50621300	-1.20693900
0.78999995	1.50621300	-1.20693900
0.79999995	1.50621300	-0.68959150
0.80999995	1.59479600	-0.34448820
0.81999995	1.59479600	0.17224410
0.82999995	1.59479600	0.68959150
0.83999995	1.68337800	0.86183560
0.84999995	1.68337800	1.20693900
0.85999995	1.68337800	1.55142700
0.86999995	1.68337800	2.06877400
0.87999995	1.77196100	2.58612200
