FLMS05814_1:101		
188.012	-60.12	
188.47	-60.12	
188.927	-60.12	
189.385	-85.87	
189.842	-146.72	
190.3	-144.38	
190.757	-17.99	
191.215	-50.76	
191.672	-83.53	
192.129	-6.29	
192.586	-64.8	
193.044	-1.61	
193.501	-64.8	
193.958	3.07	
194.415	35.84	
194.872	73.29	
195.329	66.27	
195.787	59.24	
196.244	12.43	
196.7	75.63	
197.157	108.4	
197.614	143.5	
198.071	162.23	
198.528	157.55	
198.985	344.79	
199.441	375.22	
199.898	382.24	
200.355	377.56	
200.812	407.98	
201.268	407.98	
201.725	363.51	
202.181	319.04	
202.638	429.05	
203.094	417.35	
203.551	440.75	
204.007	431.39	
204.463	489.9	
204.92	436.07	
205.376	440.75	
205.832	457.14	
206.288	457.14	
206.744	452.45	
207.201	389.26	
207.657	461.82	
208.113	459.48	
208.569	440.75	
209.025	485.22	
209.481	393.94	
209.937	517.99	
210.392	457.14	
210.848	447.77	
211.304	403.3	
211.76	513.31	
212.215	382.24	
212.671	440.75	
213.127	403.3	
213.582	452.45	
214.038	398.62	
214.494	445.43	
214.949	391.6	
215.404	405.64	
215.86	419.69	
216.315	403.3	
216.771	450.11	
217.226	403.3	
217.681	410.33	
218.136	468.84	
218.592	466.5	
219.047	419.69	
219.502	358.83	
219.957	440.75	
220.412	461.82	
220.867	557.78	
221.322	412.67	
221.777	443.09	
222.232	433.73	
222.687	452.45	
223.142	407.98	
223.596	457.14	
224.051	475.86	
224.506	457.14	
224.96	438.41	
225.415	464.16	
225.87	431.39	
226.324	389.26	
226.779	440.75	
227.233	370.54	
227.688	379.9	
228.142	461.82	
228.597	417.35	
229.051	452.45	
229.505	459.48	
229.959	417.35	
230.414	391.6	
230.868	389.26	
231.322	349.47	
231.776	424.37	
232.23	426.71	
232.684	487.56	
233.138	407.98	
233.592	429.05	
234.046	438.41	
234.5	431.39	
234.954	396.28	
235.408	478.2	
235.861	473.52	
236.315	403.3	
236.769	466.5	
237.222	503.95	
237.676	452.45	
238.13	422.03	
238.583	415.01	
239.037	389.26	
239.49	422.03	
239.944	415.01	
240.397	475.86	
240.85	485.22	
241.304	454.8	
241.757	372.88	
242.21	461.82	
242.663	459.48	
243.117	520.33	
243.57	468.84	
244.023	473.52	
244.476	494.58	
244.929	400.96	
245.382	482.88	
245.835	503.95	
246.288	422.03	
246.741	426.71	
247.193	487.56	
247.646	553.1	
248.099	520.33	
248.552	447.77	
249.004	492.24	
249.457	396.28	
249.909	443.09	
250.362	450.11	
250.814	445.43	
251.267	398.62	
251.719	340.11	
252.172	429.05	
252.624	438.41	
253.076	506.29	
253.529	468.84	
253.981	419.69	
254.433	534.37	
254.885	407.98	
255.337	433.73	
255.79	415.01	
256.242	510.97	
256.694	508.63	
257.146	445.43	
257.598	461.82	
258.049	480.54	
258.501	417.35	
258.953	457.14	
259.405	426.71	
259.857	382.24	
260.308	447.77	
260.76	426.71	
261.212	501.61	
261.663	450.11	
262.115	478.2	
262.566	422.03	
263.018	450.11	
263.469	454.8	
263.92	424.37	
264.372	461.82	
264.823	541.4	
265.274	485.22	
265.726	384.58	
266.177	452.45	
266.628	471.18	
267.079	407.98	
267.53	454.8	
267.981	415.01	
268.432	452.45	
268.883	438.41	
269.334	426.71	
269.785	422.03	
270.236	433.73	
270.687	471.18	
271.137	534.37	
271.588	529.69	
272.039	438.41	
272.489	447.77	
272.94	480.54	
273.391	494.58	
273.841	422.03	
274.292	468.84	
274.742	459.48	
275.192	457.14	
275.643	525.01	
276.093	485.22	
276.543	410.33	
276.994	541.4	
277.444	454.8	
277.894	489.9	
278.344	501.61	
278.794	487.56	
279.244	492.24	
279.694	431.39	
280.144	513.31	
280.594	389.26	
281.044	433.73	
281.494	529.69	
281.944	466.5	
282.394	482.88	
282.843	482.88	
283.293	536.71	
283.743	436.07	
284.192	506.29	
284.642	417.35	
285.091	464.16	
285.541	499.27	
285.99	548.42	
286.44	564.8	
286.889	539.05	
287.338	459.48	
287.788	513.31	
288.237	431.39	
288.686	606.93	
289.135	482.88	
289.584	447.77	
290.034	529.69	
290.483	546.08	
290.932	487.56	
291.381	515.65	
291.83	468.84	
292.278	501.61	
292.727	499.27	
293.176	550.76	
293.625	489.9	
294.074	485.22	
294.522	520.33	
294.971	546.08	
295.42	543.74	
295.868	499.27	
296.317	482.88	
296.765	501.61	
297.214	532.03	
297.662	522.67	
298.11	541.4	
298.559	492.24	
299.007	571.82	
299.455	557.78	
299.903	496.92	
300.352	464.16	
300.8	501.61	
301.248	550.76	
301.696	553.1	
302.144	560.12	
302.592	599.91	
303.04	595.23	
303.488	557.78	
303.936	569.48	
304.383	590.55	
304.831	723.96	
305.279	679.49	
305.727	754.38	
306.174	838.64	
306.622	869.07	
307.069	1000.14	
307.517	946.31	
307.964	1039.93	
308.412	1152.27	
308.859	1194.4	
309.306	1358.24	
309.754	1496.33	
310.201	1486.97	
310.648	1510.38	
311.096	1643.79	
311.543	1814.65	
311.99	2125.94	
312.437	2374.03	
312.884	2526.17	
313.331	2725.11	
313.778	2785.97	
314.225	2984.91	
314.672	3048.11	
315.118	3399.19	
315.565	3593.45	
316.012	3628.56	
316.459	3820.49	
316.905	3773.67	
317.352	3761.97	
317.798	4077.94	
318.245	4349.45	
318.691	4482.86	
