Frequency	Channel A	Channel B
(ms)	(V)	(mV)

0.00000000	-1.63924100	3.87856800
0.01000000	-1.63924100	4.31071600
0.02000000	-1.63924100	4.31071600
0.03000000	-1.68353200	3.87856800
0.04000000	-1.68353200	4.31071600
0.05000000	-1.68353200	4.31071600
0.06000000	-1.68353200	4.31071600
0.07000000	-1.68353200	4.31071600
0.08000000	-1.68353200	4.31071600
0.09000000	-1.68353200	4.74132600
0.10000000	-1.68353200	4.31071600
0.11000000	-1.72782400	4.31071600
0.12000000	-1.72782400	4.74132600
0.13000000	-1.68353200	4.74132600
0.14000000	-1.72782400	4.74132600
0.15000000	-1.72782400	4.74132600
0.16000000	-1.72782400	4.74132600
0.17000000	-1.77211500	4.74132600
0.18000000	-1.72782400	4.74132600
0.19000000	-1.77211500	4.74132600
0.19999999	-1.77211500	4.74132600
0.20999999	-1.77211500	4.74132600
0.21999999	-1.77211500	4.31071600
0.22999999	-1.81640600	5.17193600
0.23999999	-1.77211500	4.74132600
0.24999999	-1.81640600	5.17193600
0.25999999	-1.86069800	5.17193600
0.26999999	-1.81640600	4.74132600
0.27999999	-1.81640600	5.17193600
0.28999999	-1.81640600	5.17193600
0.29999999	-1.86069800	4.74132600
0.30999999	-1.86069800	5.17193600
0.31999999	-1.86069800	5.17193600
0.32999999	-1.86069800	5.17193600
0.33999999	-1.86069800	5.17193600
0.34999999	-1.86069800	5.17193600
0.35999999	-1.86069800	5.17193600
0.36999999	-1.86069800	5.17193600
0.37999999	-1.81640600	5.17193600
0.38999999	-1.81640600	5.17193600
0.39999999	-1.81640600	5.17193600
0.40999999	-1.81640600	5.17193600
0.41999999	-1.81640600	5.17193600
0.42999999	-1.81640600	5.17193600
0.43999999	-1.77211500	5.17193600
0.44999999	-1.77211500	5.17193600
0.45999999	-1.72782400	5.17193600
0.46999999	-1.77211500	5.60408400
0.47999999	-1.77211500	5.17193600
0.48999999	-1.77211500	5.60408400
0.49999999	-1.72782400	5.60408400
0.50999999	-1.72782400	5.60408400
0.51999999	-1.77211500	5.60408400
0.52999999	-1.72782400	5.60408400
0.53999999	-1.72782400	5.60408400
0.54999999	-1.72782400	5.60408400
0.55999999	-1.72782400	5.60408400
0.56999999	-1.68353200	5.60408400
0.57999999	-1.72782400	5.60408400
0.58999999	-1.68353200	5.17193600
0.59999998	-1.68353200	5.60408400
0.60999998	-1.68353200	5.60408400
0.61999998	-1.68353200	5.60408400
0.62999998	-1.63924100	5.60408400
0.63999998	-1.63924100	5.60408400
0.64999998	-1.63924100	5.60408400
0.65999998	-1.63924100	6.03469500
0.66999998	-1.63924100	5.60408400
0.67999998	-1.63924100	5.60408400
0.68999998	-1.63924100	5.60408400
0.69999998	-1.59495000	5.60408400
0.70999998	-1.59495000	6.03469500
0.71999998	-1.59495000	5.60408400
0.72999998	-1.59495000	5.60408400
0.73999998	-1.59495000	5.60408400
0.74999998	-1.55065800	5.60408400
0.75999998	-1.59495000	6.03469500
0.76999998	-1.59495000	5.60408400
0.77999998	-1.55065800	5.60408400
0.78999998	-1.55065800	6.03469500
0.79999998	-1.55065800	5.60408400
0.80999998	-1.55065800	6.03469500
0.81999998	-1.55065800	5.60408400
0.82999998	-1.55065800	5.60408400
0.83999998	-1.50621300	5.60408400
0.84999998	-1.50621300	5.60408400
0.85999998	-1.50621300	5.60408400
0.86999998	-1.46192200	5.60408400
0.87999998	-1.50621300	5.60408400
0.88999998	-1.50621300	5.60408400
0.89999998	-1.50621300	5.60408400
0.90999998	-1.46192200	5.60408400
0.91999998	-1.46192200	6.03469500
0.92999998	-1.46192200	6.03469500
0.93999998	-1.46192200	5.60408400
0.94999998	-1.46192200	5.60408400
0.95999998	-1.41763000	5.60408400
0.96999998	-1.41763000	5.60408400
0.97999998	-1.41763000	5.60408400
0.98999997	-1.41763000	5.60408400
0.99999997	-1.41763000	5.60408400
1.00999997	-1.41763000	5.60408400
1.01999997	-1.41763000	5.60408400
1.02999997	-1.37333900	6.03469500
1.03999997	-1.37333900	5.60408400
1.04999997	-1.37333900	5.60408400
1.05999997	-1.32904800	5.60408400
1.06999997	-1.37333900	5.60408400
1.07999997	-1.32904800	5.60408400
1.08999997	-1.32904800	6.03469500
1.09999997	-1.32904800	6.03469500
1.10999997	-1.32904800	5.60408400
1.11999997	-1.32904800	6.03469500
1.12999997	-1.32904800	5.60408400
1.13999997	-1.32904800	6.03469500
1.14999997	-1.32904800	5.60408400
1.15999997	-1.32904800	5.60408400
1.16999997	-1.28475600	5.60408400
1.17999997	-1.28475600	5.60408400
1.18999997	-1.28475600	6.03469500
1.19999997	-1.24046500	5.60408400
1.20999997	-1.24046500	6.03469500
1.21999997	-1.24046500	6.03469500
1.22999997	-1.24046500	6.03469500
1.23999997	-1.24046500	5.60408400
1.24999997	-1.24046500	6.03469500
1.25999997	-1.24046500	5.60408400
1.26999997	-1.24046500	5.60408400
1.27999997	-1.19617400	5.60408400
1.28999997	-1.24046500	5.60408400
1.29999997	-1.19617400	5.60408400
1.30999997	-1.19617400	5.60408400
1.31999997	-1.19617400	5.60408400
1.32999997	-1.15188200	5.60408400
1.33999997	-1.15188200	5.60408400
1.34999997	-1.19617400	5.17193600
1.35999997	-1.15188200	5.60408400
1.36999997	-1.15188200	5.60408400
1.37999997	-1.15188200	6.03469500
1.38999996	-1.15188200	5.60408400
1.39999996	-1.10759100	6.03469500
1.40999996	-1.10759100	5.60408400
1.41999996	-1.10759100	5.60408400
1.42999996	-1.10759100	5.60408400
1.43999996	-1.10759100	5.60408400
1.44999996	-1.10759100	5.60408400
1.45999996	-1.10759100	5.60408400
1.46999996	-1.10759100	5.60408400
1.47999996	-1.06330000	5.60408400
1.48999996	-1.06330000	6.03469500
1.49999996	-1.06330000	5.60408400
1.50999996	-1.06330000	5.60408400
1.51999996	-1.06330000	5.60408400
1.52999996	-1.01885500	5.60408400
1.53999996	-1.06330000	5.60408400
1.54999996	-1.06330000	5.60408400
1.55999996	-1.06330000	5.60408400
1.56999996	-1.01885500	5.60408400
1.57999996	-1.01885500	5.17193600
1.58999996	-0.97456320	5.60408400
1.59999996	-0.97456320	5.60408400
1.60999996	-0.97456320	5.60408400
1.61999996	-0.97456320	5.60408400
1.62999996	-0.97456320	5.60408400
1.63999996	-0.97456320	5.60408400
1.64999996	-0.97456320	5.60408400
1.65999996	-0.93027190	5.17193600
1.66999996	-0.93027190	5.60408400
1.67999996	-0.93027190	5.60408400
1.68999996	-0.93027190	5.17193600
1.69999996	-0.93027190	5.17193600
1.70999996	-0.93027190	5.60408400
1.71999996	-0.88598050	5.60408400
1.72999996	-0.93027190	5.60408400
1.73999996	-0.88598050	5.60408400
1.74999996	-0.88598050	5.60408400
1.75999996	-0.88598050	5.17193600
1.76999996	-0.88598050	5.60408400
1.77999996	-0.88598050	5.60408400
1.78999995	-0.84168920	5.60408400
1.79999995	-0.84168920	5.60408400
1.80999995	-0.88598050	6.03469500
1.81999995	-0.84168920	5.60408400
1.82999995	-0.88598050	5.60408400
1.83999995	-0.84168920	5.60408400
1.84999995	-0.84168920	6.03469500
1.85999995	-0.79739790	5.60408400
1.86999995	-0.84168920	5.60408400
1.87999995	-0.79739790	5.60408400
1.88999995	-0.79739790	5.60408400
1.89999995	-0.79739790	5.60408400
1.90999995	-0.79739790	5.60408400
1.91999995	-0.79739790	5.60408400
1.92999995	-0.75310650	5.60408400
1.93999995	-0.75310650	5.60408400
1.94999995	-0.75310650	5.60408400
1.95999995	-0.75310650	5.60408400
1.96999995	-0.75310650	5.60408400
1.97999995	-0.75310650	5.60408400
1.98999995	-0.75310650	5.60408400
