Frequency	Channel A	Channel B
(ms)	(V)	(mV)

0.00000000	-3.63296600	-6.89745300
0.01000000	-3.63296600	-6.89745300
0.02000000	-3.67725800	-7.32806300
0.03000000	-3.67725800	-7.32806300
0.04000000	-3.67725800	-7.32806300
0.05000000	-3.72154900	-7.75867300
0.06000000	-3.72154900	-7.32806300
0.07000000	-3.72154900	-7.75867300
0.08000000	-3.72154900	-7.75867300
0.09000000	-3.72154900	-7.75867300
0.10000000	-3.72154900	-7.75867300
0.11000000	-3.67725800	-7.75867300
0.12000000	-3.67725800	-8.19082200
0.13000000	-3.67725800	-8.19082200
0.14000000	-3.67725800	-8.19082200
0.15000000	-3.63296600	-8.62143100
0.16000000	-3.63296600	-8.62143100
0.17000000	-3.63296600	-9.05204100
0.18000000	-3.58852100	-8.62143100
0.19000000	-3.58852100	-9.05204100
0.19999999	-3.58852100	-9.05204100
0.20999999	-3.58852100	-9.48419000
0.21999999	-3.54423000	-9.48419000
0.22999999	-3.49993800	-9.48419000
0.23999999	-3.49993800	-9.48419000
0.24999999	-3.45564700	-9.48419000
0.25999999	-3.49993800	-9.48419000
0.26999999	-3.45564700	-9.48419000
0.27999999	-3.45564700	-9.48419000
0.28999999	-3.45564700	-9.91480000
0.29999999	-3.45564700	-9.91480000
0.30999999	-3.41135600	-10.34541000
0.31999999	-3.36706400	-9.91480000
0.32999999	-3.36706400	-10.34541000
0.33999999	-3.36706400	-10.34541000
0.34999999	-3.36706400	-9.91480000
0.35999999	-3.32277300	-10.34541000
0.36999999	-3.32277300	-10.34541000
0.37999999	-3.32277300	-10.77756000
0.38999999	-3.27848200	-10.77756000
0.39999999	-3.27848200	-10.77756000
0.40999999	-3.27848200	-10.77756000
0.41999999	-3.27848200	-10.77756000
0.42999999	-3.27848200	-10.77756000
0.43999999	-3.27848200	-10.77756000
0.44999999	-3.23419000	-11.20817000
0.45999999	-3.18989900	-11.20817000
0.46999999	-3.18989900	-11.20817000
0.47999999	-3.18989900	-11.20817000
0.48999999	-3.18989900	-11.20817000
0.49999999	-3.14560800	-11.20817000
0.50999999	-3.14560800	-11.20817000
0.51999999	-3.14560800	-11.20817000
0.52999999	-3.10131600	-11.63878000
0.53999999	-3.10131600	-11.20817000
0.54999999	-3.10131600	-11.20817000
0.55999999	-3.05687100	-11.20817000
0.56999999	-3.05687100	-11.63878000
0.57999999	-3.05687100	-11.63878000
0.58999999	-3.01258000	-11.63878000
0.59999998	-3.01258000	-11.63878000
0.60999998	-2.96828900	-12.06939000
0.61999998	-3.01258000	-11.63878000
0.62999998	-2.96828900	-11.63878000
0.63999998	-2.96828900	-12.06939000
0.64999998	-2.96828900	-11.63878000
0.65999998	-2.92399700	-12.06939000
0.66999998	-2.92399700	-12.06939000
0.67999998	-2.92399700	-12.06939000
0.68999998	-2.87970600	-12.06939000
0.69999998	-2.87970600	-12.06939000
0.70999998	-2.87970600	-12.50154000
0.71999998	-2.83541500	-12.50154000
0.72999998	-2.83541500	-12.06939000
0.73999998	-2.83541500	-12.50154000
0.74999998	-2.83541500	-12.50154000
0.75999998	-2.79112300	-12.50154000
0.76999998	-2.74683200	-12.93215000
0.77999998	-2.74683200	-12.50154000
0.78999998	-2.74683200	-12.50154000
0.79999998	-2.74683200	-12.50154000
0.80999998	-2.70254100	-12.50154000
0.81999998	-2.74683200	-12.93215000
0.82999998	-2.65824900	-12.93215000
0.83999998	-2.70254100	-12.93215000
0.84999998	-2.65824900	-12.93215000
0.85999998	-2.65824900	-12.93215000
0.86999998	-2.65824900	-12.93215000
0.87999998	-2.65824900	-12.93215000
0.88999998	-2.56951300	-13.36276000
0.89999998	-2.61395800	-13.36276000
0.90999998	-2.61395800	-13.36276000
0.91999998	-2.56951300	-13.36276000
0.92999998	-2.56951300	-13.36276000
0.93999998	-2.56951300	-13.36276000
0.94999998	-2.48093000	-13.36276000
0.95999998	-2.48093000	-13.36276000
0.96999998	-2.52522100	-12.93215000
0.97999998	-2.48093000	-13.36276000
0.98999997	-2.48093000	-13.36276000
0.99999997	-2.48093000	-13.79491000
1.00999997	-2.43663900	-13.79491000
1.01999997	-2.43663900	-13.79491000
1.02999997	-2.43663900	-13.79491000
1.03999997	-2.43663900	-13.79491000
1.04999997	-2.39234700	-14.22552000
1.05999997	-2.39234700	-13.79491000
1.06999997	-2.39234700	-14.22552000
1.07999997	-2.34805600	-13.79491000
1.08999997	-2.34805600	-13.79491000
1.09999997	-2.30376500	-13.79491000
1.10999997	-2.30376500	-14.22552000
1.11999997	-2.25947300	-13.79491000
1.12999997	-2.30376500	-14.22552000
1.13999997	-2.25947300	-14.22552000
1.14999997	-2.21518200	-14.22552000
1.15999997	-2.25947300	-14.22552000
1.16999997	-2.21518200	-14.22552000
1.17999997	-2.21518200	-14.22552000
1.18999997	-2.21518200	-14.22552000
1.19999997	-2.17089100	-14.65613000
1.20999997	-2.17089100	-14.65613000
1.21999997	-2.17089100	-14.65613000
1.22999997	-2.17089100	-14.22552000
1.23999997	-2.12659900	-14.65613000
1.24999997	-2.08230800	-14.65613000
1.25999997	-2.12659900	-14.65613000
1.26999997	-2.08230800	-15.08827000
1.27999997	-2.03786300	-14.65613000
1.28999997	-2.08230800	-15.08827000
1.29999997	-2.03786300	-15.08827000
1.30999997	-2.03786300	-15.08827000
1.31999997	-2.03786300	-15.08827000
1.32999997	-1.99357200	-15.08827000
1.33999997	-2.03786300	-15.08827000
1.34999997	-1.94928000	-15.08827000
1.35999997	-1.94928000	-15.08827000
1.36999997	-1.94928000	-15.51888000
1.37999997	-1.94928000	-15.51888000
1.38999996	-1.90498900	-15.08827000
1.39999996	-1.94928000	-15.94949000
1.40999996	-1.90498900	-15.94949000
1.41999996	-1.90498900	-15.51888000
1.42999996	-1.86069800	-15.51888000
1.43999996	-1.86069800	-15.94949000
1.44999996	-1.81640600	-15.94949000
1.45999996	-1.81640600	-15.94949000
1.46999996	-1.77211500	-15.94949000
1.47999996	-1.81640600	-15.94949000
1.48999996	-1.77211500	-15.94949000
1.49999996	-1.77211500	-15.94949000
1.50999996	-1.77211500	-15.94949000
1.51999996	-1.72782400	-16.38164000
1.52999996	-1.68353200	-15.94949000
1.53999996	-1.72782400	-16.38164000
1.54999996	-1.72782400	-16.38164000
1.55999996	-1.68353200	-16.38164000
1.56999996	-1.68353200	-16.81225000
1.57999996	-1.63924100	-16.38164000
1.58999996	-1.63924100	-16.81225000
1.59999996	-1.63924100	-16.81225000
1.60999996	-1.59495000	-17.24286000
1.61999996	-1.59495000	-16.81225000
1.62999996	-1.55065800	-17.24286000
1.63999996	-1.59495000	-17.24286000
1.64999996	-1.55065800	-16.81225000
1.65999996	-1.55065800	-17.24286000
1.66999996	-1.50621300	-17.24286000
1.67999996	-1.50621300	-17.24286000
1.68999996	-1.50621300	-17.24286000
1.69999996	-1.50621300	-17.24286000
1.70999996	-1.50621300	-17.67501000
1.71999996	-1.46192200	-17.24286000
1.72999996	-1.46192200	-17.67501000
1.73999996	-1.41763000	-17.67501000
1.74999996	-1.41763000	-17.67501000
1.75999996	-1.41763000	-17.67501000
1.76999996	-1.41763000	-18.10562000
1.77999996	-1.41763000	-17.67501000
1.78999995	-1.37333900	-18.10562000
1.79999995	-1.37333900	-18.10562000
1.80999995	-1.32904800	-18.10562000
1.81999995	-1.32904800	-18.10562000
1.82999995	-1.32904800	-18.53623000
1.83999995	-1.28475600	-18.53623000
1.84999995	-1.28475600	-18.53623000
1.85999995	-1.28475600	-18.53623000
1.86999995	-1.24046500	-18.53623000
1.87999995	-1.24046500	-18.53623000
1.88999995	-1.19617400	-18.96838000
