Frequency	Channel A	Channel B
(ms)	(V)	(mV)

0.00000000	-2.25947300	-2.58519900
0.01000000	-2.30376500	-2.58519900
0.02000000	-2.30376500	-2.58519900
0.03000000	-2.30376500	-2.58519900
0.04000000	-2.30376500	-2.15458900
0.05000000	-2.30376500	-2.58519900
0.06000000	-2.30376500	-2.58519900
0.07000000	-2.30376500	-2.15458900
0.08000000	-2.30376500	-2.15458900
0.09000000	-2.34805600	-1.72397900
0.10000000	-2.34805600	-2.15458900
0.11000000	-2.34805600	-2.15458900
0.12000000	-2.34805600	-2.15458900
0.13000000	-2.39234700	-2.15458900
0.14000000	-2.39234700	-2.15458900
0.15000000	-2.39234700	-1.72397900
0.16000000	-2.39234700	-2.15458900
0.17000000	-2.39234700	-2.15458900
0.18000000	-2.43663900	-2.15458900
0.19000000	-2.43663900	-1.72397900
0.19999999	-2.43663900	-1.72397900
0.20999999	-2.48093000	-1.72397900
0.21999999	-2.48093000	-1.72397900
0.22999999	-2.48093000	-1.72397900
0.23999999	-2.48093000	-1.72397900
0.24999999	-2.48093000	-1.72397900
0.25999999	-2.48093000	-1.29183100
0.26999999	-2.52522100	-1.72397900
0.27999999	-2.52522100	-1.29183100
0.28999999	-2.52522100	-1.72397900
0.29999999	-2.52522100	-1.29183100
0.30999999	-2.52522100	-1.29183100
0.31999999	-2.56951300	-1.29183100
0.32999999	-2.52522100	-1.29183100
0.33999999	-2.48093000	-1.29183100
0.34999999	-2.52522100	-1.29183100
0.35999999	-2.48093000	-1.29183100
0.36999999	-2.48093000	-1.29183100
0.37999999	-2.43663900	-1.29183100
0.38999999	-2.48093000	-1.29183100
0.39999999	-2.48093000	-0.86122040
0.40999999	-2.43663900	-1.29183100
0.41999999	-2.43663900	-0.86122040
0.42999999	-2.39234700	-1.29183100
0.43999999	-2.43663900	-0.86122040
0.44999999	-2.34805600	-0.86122040
0.45999999	-2.39234700	-1.29183100
0.46999999	-2.39234700	-0.86122040
0.47999999	-2.34805600	-0.86122040
0.48999999	-2.34805600	-0.86122040
0.49999999	-2.34805600	-0.86122040
0.50999999	-2.34805600	-0.43061020
0.51999999	-2.34805600	-0.43061020
0.52999999	-2.34805600	-0.43061020
0.53999999	-2.30376500	-0.43061020
0.54999999	-2.30376500	-0.43061020
0.55999999	-2.30376500	-0.43061020
0.56999999	-2.30376500	-0.43061020
0.57999999	-2.21518200	-0.43061020
0.58999999	-2.25947300	0.00000000
0.59999998	-2.25947300	-0.43061020
0.60999998	-2.25947300	0.00000000
0.61999998	-2.25947300	-0.43061020
0.62999998	-2.25947300	0.00000000
0.63999998	-2.21518200	0.00000000
0.64999998	-2.21518200	0.00000000
0.65999998	-2.17089100	0.00000000
0.66999998	-2.17089100	0.00000000
0.67999998	-2.17089100	0.00000000
0.68999998	-2.17089100	0.00000000
0.69999998	-2.17089100	0.43061020
0.70999998	-2.12659900	0.43061020
0.71999998	-2.12659900	0.43061020
0.72999998	-2.12659900	0.43061020
0.73999998	-2.12659900	0.00000000
0.74999998	-2.12659900	0.43061020
0.75999998	-2.12659900	0.43061020
0.76999998	-2.08230800	0.43061020
0.77999998	-2.08230800	0.86122040
0.78999998	-2.08230800	0.86122040
0.79999998	-2.08230800	0.43061020
0.80999998	-2.08230800	0.86122040
0.81999998	-2.03786300	0.86122040
0.82999998	-2.03786300	0.86122040
0.83999998	-2.03786300	0.86122040
0.84999998	-1.99357200	0.43061020
0.85999998	-1.99357200	0.86122040
0.86999998	-1.99357200	0.86122040
0.87999998	-2.03786300	0.86122040
0.88999998	-1.94928000	0.86122040
0.89999998	-1.94928000	1.29183100
0.90999998	-1.94928000	0.86122040
0.91999998	-1.94928000	1.29183100
0.92999998	-1.94928000	0.86122040
0.93999998	-1.94928000	1.29183100
0.94999998	-1.94928000	1.29183100
0.95999998	-1.94928000	1.29183100
0.96999998	-1.90498900	1.29183100
0.97999998	-1.90498900	1.29183100
0.98999997	-1.90498900	1.29183100
0.99999997	-1.90498900	1.29183100
1.00999997	-1.86069800	1.29183100
1.01999997	-1.86069800	1.29183100
1.02999997	-1.86069800	1.72397900
1.03999997	-1.86069800	1.29183100
1.04999997	-1.81640600	1.72397900
1.05999997	-1.81640600	1.29183100
1.06999997	-1.81640600	1.72397900
1.07999997	-1.77211500	1.72397900
1.08999997	-1.81640600	1.29183100
1.09999997	-1.81640600	1.29183100
1.10999997	-1.81640600	1.29183100
1.11999997	-1.77211500	1.72397900
1.12999997	-1.72782400	1.72397900
1.13999997	-1.72782400	1.72397900
1.14999997	-1.77211500	1.29183100
1.15999997	-1.72782400	1.72397900
1.16999997	-1.72782400	1.72397900
1.17999997	-1.72782400	1.72397900
1.18999997	-1.72782400	2.15458900
1.19999997	-1.68353200	2.15458900
1.20999997	-1.72782400	1.72397900
1.21999997	-1.63924100	1.72397900
1.22999997	-1.68353200	1.72397900
1.23999997	-1.63924100	2.15458900
1.24999997	-1.63924100	1.72397900
1.25999997	-1.63924100	1.72397900
1.26999997	-1.63924100	1.72397900
1.27999997	-1.63924100	2.15458900
1.28999997	-1.63924100	1.72397900
1.29999997	-1.59495000	1.72397900
1.30999997	-1.59495000	2.15458900
1.31999997	-1.59495000	2.15458900
1.32999997	-1.55065800	2.15458900
1.33999997	-1.59495000	1.72397900
1.34999997	-1.55065800	2.15458900
1.35999997	-1.55065800	2.15458900
1.36999997	-1.55065800	2.15458900
1.37999997	-1.50621300	2.15458900
1.38999996	-1.55065800	2.15458900
1.39999996	-1.50621300	1.72397900
1.40999996	-1.50621300	2.15458900
1.41999996	-1.50621300	2.15458900
1.42999996	-1.46192200	2.15458900
1.43999996	-1.50621300	2.15458900
1.44999996	-1.46192200	2.15458900
1.45999996	-1.46192200	2.15458900
1.46999996	-1.46192200	1.72397900
1.47999996	-1.46192200	2.15458900
1.48999996	-1.41763000	2.15458900
1.49999996	-1.41763000	2.15458900
1.50999996	-1.41763000	2.15458900
1.51999996	-1.41763000	2.15458900
1.52999996	-1.37333900	2.15458900
1.53999996	-1.41763000	2.15458900
1.54999996	-1.37333900	2.15458900
1.55999996	-1.37333900	2.15458900
1.56999996	-1.37333900	1.72397900
1.57999996	-1.32904800	2.58519900
1.58999996	-1.32904800	2.15458900
1.59999996	-1.32904800	2.15458900
1.60999996	-1.28475600	2.15458900
1.61999996	-1.28475600	2.15458900
1.62999996	-1.28475600	2.15458900
1.63999996	-1.32904800	2.15458900
1.64999996	-1.28475600	2.15458900
1.65999996	-1.28475600	2.15458900
1.66999996	-1.28475600	2.15458900
1.67999996	-1.28475600	2.15458900
1.68999996	-1.24046500	2.15458900
1.69999996	-1.24046500	1.72397900
1.70999996	-1.24046500	2.15458900
1.71999996	-1.19617400	2.15458900
1.72999996	-1.19617400	2.15458900
1.73999996	-1.19617400	2.58519900
1.74999996	-1.15188200	2.15458900
1.75999996	-1.15188200	2.15458900
1.76999996	-1.15188200	2.15458900
1.77999996	-1.15188200	2.15458900
1.78999995	-1.15188200	2.15458900
1.79999995	-1.15188200	2.15458900
1.80999995	-1.10759100	2.15458900
1.81999995	-1.10759100	2.15458900
1.82999995	-1.10759100	2.15458900
1.83999995	-1.10759100	2.58519900
1.84999995	-1.10759100	2.15458900
1.85999995	-1.10759100	2.15458900
1.86999995	-1.06330000	2.15458900
1.87999995	-1.06330000	2.15458900
1.88999995	-1.06330000	2.58519900
1.89999995	-1.01885500	2.58519900
1.90999995	-1.01885500	2.58519900
1.91999995	-1.01885500	2.58519900
1.92999995	-1.01885500	2.58519900
1.93999995	-0.97456320	2.58519900
1.94999995	-0.97456320	2.58519900
1.95999995	-0.97456320	2.58519900
